US_Coastline ,RSL_contribution,Offset_1992_2000,Offset_2000_2005,RSL2005,RSL2020 ,RSL2030,RSL2040 ,RSL2050,RSL2060,RSL2070,RSL2080,RSL2090,RSL2100,RSL2110,RSL2120,RSL2130,RSL2140,RSL2150,Scenario
1,0.164,3,2,0,11,20,27,35,42,47,52,56,64,70,76,82,88,94,2
1,0.147,3,2,0,11,20,27,34,41,46,51,55,62,68,74,80,86,92,2
1,0.148,3,2,0,11,20,28,35,42,47,52,56,62,68,74,80,86,92,2
1,0.146,3,2,0,11,20,28,34,41,46,50,55,61,67,73,79,84,90,2
1,0.23,5,4,0,12,20,28,36,43,48,54,59,65,71,77,84,90,96,2
1,0.234,5,4,0,12,21,28,36,43,49,54,59,65,72,78,84,91,97,2
1,0.213,5,4,0,12,20,28,35,42,47,52,57,63,70,76,82,88,94,2
1,0.233,5,4,0,12,21,28,36,43,49,54,59,66,72,78,85,91,98,2
1,0.316,5,4,0,13,23,31,40,48,54,60,66,74,81,88,95,103,110,2
1,0.396,5,4,0,15,25,34,44,52,59,66,73,81,89,98,106,114,122,2
1,0.382,5,4,0,14,24,34,43,51,58,65,72,80,88,96,104,112,120,2
1,0.263,5,4,0,13,21,29,37,45,51,56,62,70,77,83,90,97,104,2
1,0.137,3,2,0,11,18,25,32,38,43,47,51,58,63,69,75,80,86,2
1,0.065,3,2,0,10,17,22,29,34,38,41,45,51,56,61,66,71,76,2
1,0.022,3,2,0,9,16,21,27,32,35,38,41,47,52,56,61,65,69,2
1,0.008,3,2,0,9,15,21,26,31,34,37,40,46,51,55,59,63,68,2
1,0.004,3,2,0,9,15,21,26,31,34,37,40,46,50,55,59,63,67,2
1,0.004,3,2,0,9,15,21,26,31,34,38,40,46,51,55,59,63,68,2
1,0.085,3,2,0,10,18,24,30,36,41,44,48,55,60,65,70,75,80,2
1,0.097,3,2,0,10,18,25,31,38,43,46,50,57,62,68,73,78,83,2
1,0.114,3,2,0,11,19,26,33,39,44,48,52,59,65,70,76,81,87,2
1,0.132,3,2,0,11,20,27,35,41,46,51,55,61,67,73,78,84,90,2
1,0.142,3,2,0,11,19,27,34,41,46,50,55,61,67,73,78,84,90,2
1,-0.011,2,2,0,9,14,18,23,28,33,36,40,46,50,55,60,64,69,2
1,-0.01,2,2,0,9,14,18,23,28,33,36,40,46,50,55,60,64,69,2
1,-0.01,2,2,0,9,14,18,23,28,32,36,40,46,50,55,59,64,69,2
1,0.273,5,4,0,12,21,30,38,45,51,57,62,69,75,82,88,95,102,2
1,0.381,5,4,0,14,24,34,43,51,58,65,71,79,87,95,102,110,118,2
1,0.422,5,4,0,15,25,35,45,53,61,68,75,83,91,100,108,116,125,2
1,0.369,5,4,0,14,24,33,42,50,58,64,71,78,86,94,102,110,117,2
1,0.366,5,4,0,14,24,33,42,50,58,64,71,78,86,94,102,110,117,2
1,0.498,5,4,0,16,27,38,48,58,66,74,82,91,100,109,118,128,137,2
1,0.66,5,4,0,18,31,44,56,67,77,86,96,107,118,128,139,150,160,2
1,0.694,5,4,0,19,32,45,57,69,79,89,99,110,121,133,144,155,166,2
1,0.548,5,4,0,17,29,39,50,61,70,78,86,97,107,117,126,136,146,2
1,0.35,3,2,0,14,24,33,42,50,57,63,70,79,87,95,102,110,118,2
1,0.21,3,2,0,12,20,28,35,42,48,53,58,65,72,78,84,91,97,2
1,0.111,3,2,0,11,18,24,31,37,41,45,49,56,62,67,72,78,83,2
1,0.06,3,2,0,10,17,23,29,34,38,42,45,52,57,62,67,71,76,2
1,0.034,3,2,0,10,16,22,28,33,37,40,43,49,54,59,63,68,72,2
1,0.023,3,2,0,9,16,21,27,32,36,39,42,48,53,58,62,67,71,2
1,0.025,3,2,0,9,16,22,27,33,36,40,43,48,53,58,62,67,71,2
1,0.067,3,2,0,10,17,23,30,36,40,44,47,53,58,64,68,73,78,2
1,0.084,3,2,0,10,18,24,31,37,42,46,49,55,61,66,71,76,82,2
1,0.106,3,2,0,11,19,26,33,39,44,48,52,58,64,69,74,80,85,2
1,0.125,3,2,0,11,18,25,32,38,43,47,52,58,63,69,75,80,86,2
1,-0.009,2,2,0,9,14,18,23,28,32,36,40,45,50,54,59,63,68,2
1,-0.008,2,2,0,9,14,18,23,28,32,36,40,45,50,54,59,63,68,2
1,-0.007,2,2,0,8,14,18,23,28,32,36,40,45,50,54,59,63,68,2
1,-0.008,2,2,0,8,14,18,23,28,32,36,40,45,49,54,59,63,68,2
1,-0.01,2,2,0,8,14,18,22,27,32,36,40,45,49,53,58,62,67,2
1,0.163,5,4,0,11,19,26,33,39,44,48,53,58,63,69,74,80,86,2
1,0.311,5,4,0,13,22,31,39,47,54,59,65,72,79,86,93,100,108,2
1,0.5,5,4,0,16,27,38,48,57,66,74,82,90,100,108,117,126,136,2
1,0.629,5,4,0,18,30,42,54,65,75,84,93,103,113,124,134,145,155,2
1,0.59,5,4,0,17,29,41,52,63,72,81,90,100,110,120,130,140,150,2
1,0.533,5,4,0,17,28,39,50,60,69,77,85,95,104,114,123,133,143,2
1,0.636,5,4,0,18,31,43,55,66,76,85,94,105,116,126,136,147,158,2
1,0.81,5,4,0,21,35,49,63,75,87,98,109,122,134,146,158,171,183,2
1,0.879,5,4,0,22,37,51,66,79,91,103,115,128,141,155,167,180,193,2
1,0.762,5,4,0,20,34,47,60,73,84,94,105,117,129,141,153,165,177,2
1,0.543,3,2,0,17,29,40,50,61,69,78,86,97,107,117,126,136,146,2
1,0.345,3,2,0,14,24,33,41,50,56,63,69,79,87,94,102,110,118,2
1,0.207,3,2,0,12,21,28,35,42,48,53,58,66,73,79,85,92,98,2
1,0.125,3,2,0,11,19,25,32,38,42,47,51,58,64,70,75,81,86,2
1,0.083,3,2,0,11,17,24,30,36,40,44,47,54,60,65,70,75,80,2
1,0.068,3,2,0,10,17,23,29,35,39,43,47,53,58,63,68,73,78,2
1,0.069,3,2,0,10,17,23,29,35,39,43,47,53,58,63,68,73,78,2
1,0.049,3,2,0,10,16,22,28,34,38,42,45,51,56,61,66,70,75,2
1,0.054,3,2,0,10,16,23,29,35,40,43,46,52,58,63,68,72,77,2
1,0.087,3,2,0,10,18,25,32,37,42,46,50,56,61,66,72,77,82,2
1,0.11,3,2,0,10,17,24,30,36,40,44,48,55,60,65,70,75,81,2
1,-0.008,2,2,0,9,14,18,22,28,32,36,40,45,50,54,59,63,68,2
1,-0.007,2,2,0,8,14,18,22,28,32,36,40,45,50,54,59,63,68,2
1,-0.006,2,2,0,8,14,18,22,27,32,36,40,45,50,54,59,63,67,2
1,-0.008,2,2,0,8,14,18,22,27,32,36,40,45,49,54,58,63,67,2
1,-0.01,2,2,0,8,14,18,22,27,32,36,40,44,49,53,58,62,67,2
1,0.095,5,4,0,10,17,24,30,35,39,43,47,52,56,61,66,71,76,2
1,0.229,5,4,0,12,20,28,36,42,48,53,58,64,71,77,83,90,96,2
1,0.438,5,4,0,15,26,36,45,54,62,69,77,85,93,102,110,119,127,2
1,0.618,5,4,0,18,30,42,54,64,74,83,92,102,112,123,133,143,154,2
1,0.651,5,4,0,18,31,44,55,66,77,86,95,106,116,127,137,148,159,2
1,0.608,5,4,0,18,30,42,53,64,74,83,92,102,112,122,132,143,153,2
1,0.641,5,4,0,18,31,43,55,66,76,85,95,105,116,126,137,148,158,2
1,0.734,5,4,0,20,33,46,59,71,82,92,103,114,126,138,149,161,172,2
1,0.777,5,4,0,20,35,48,61,73,85,96,106,119,131,143,155,167,179,2
1,0.702,5,4,0,19,33,45,57,69,80,90,100,112,123,134,146,157,168,2
1,0.542,3,2,0,17,29,39,50,60,69,77,86,97,107,116,126,136,145,2
1,0.375,3,2,0,15,25,33,42,51,58,65,72,81,90,98,106,114,122,2
1,0.117,3,2,0,11,18,25,32,38,42,47,51,58,63,69,74,80,85,2
1,0.116,3,2,0,11,18,25,31,37,42,46,51,57,63,68,74,79,85,2
1,0.104,3,2,0,10,18,24,30,37,41,45,50,56,62,67,72,78,83,2
1,0.061,3,2,0,10,16,22,29,35,39,42,46,53,58,63,68,73,78,2
1,0.082,3,2,0,10,16,23,29,36,40,44,48,54,59,65,69,75,80,2
1,0.103,3,2,0,10,17,24,30,35,40,44,48,54,59,64,69,74,80,2
1,-0.009,2,2,0,8,14,18,22,27,32,36,39,45,49,54,58,63,67,2
1,-0.008,2,2,0,8,14,18,22,27,32,36,40,45,49,54,58,63,67,2
1,-0.007,2,2,0,8,14,18,22,27,32,36,40,45,49,54,58,63,67,2
1,-0.008,2,2,0,8,14,18,22,27,32,36,39,45,49,53,58,63,67,2
1,-0.01,2,2,0,8,14,18,22,27,31,35,39,44,49,53,58,62,66,2
1,-0.012,2,2,0,8,14,18,22,27,31,35,39,44,48,52,57,61,66,2
1,-0.014,2,2,0,8,14,18,22,26,31,35,39,43,48,52,56,61,65,2
1,-0.015,2,2,0,8,14,18,22,26,31,35,38,43,48,52,56,61,65,2
1,-0.016,2,2,0,7,13,18,22,26,31,34,38,43,47,52,56,60,65,2
1,-0.017,2,2,0,7,13,18,22,26,30,34,38,43,47,51,56,60,65,2
1,0.027,5,4,0,9,16,21,27,31,35,38,41,45,49,53,58,62,66,2
1,0.113,5,4,0,10,18,24,30,36,41,45,49,53,59,64,69,74,79,2
1,0.285,5,4,0,13,22,30,38,46,52,58,64,70,77,84,91,98,105,2
1,0.46,5,4,0,16,27,37,47,56,64,72,79,87,96,105,113,122,131,2
1,0.53,5,4,0,17,29,39,50,59,68,77,85,94,103,112,122,131,141,2
1,0.126,3,2,0,11,19,25,32,38,43,47,52,58,64,70,75,81,87,2
1,0.113,3,2,0,11,18,25,31,37,42,46,50,57,62,68,73,79,84,2
1,0.095,3,2,0,10,17,24,30,36,40,45,49,55,60,66,71,76,81,2
1,0.082,3,2,0,10,16,22,28,34,39,43,47,53,58,63,68,73,79,2
1,0.088,3,2,0,10,16,23,29,35,40,44,48,54,59,64,69,74,79,2
1,0.103,3,2,0,10,17,23,30,35,40,43,48,53,58,63,68,73,78,2
1,-0.011,2,2,0,8,14,18,22,27,31,35,38,43,48,52,57,61,66,2
1,-0.013,2,2,0,8,14,18,22,26,31,35,38,43,47,52,56,60,65,2
1,-0.014,2,2,0,8,14,18,22,26,30,34,38,43,47,51,56,60,65,2
1,-0.015,2,2,0,8,14,18,22,26,30,34,38,42,47,51,56,60,65,2
1,-0.017,2,2,0,8,13,18,22,26,30,34,38,42,47,51,55,60,64,2
1,-0.017,2,2,0,8,13,18,22,26,30,34,38,42,47,51,56,60,64,2
1,-0.018,2,2,0,8,14,18,22,26,30,34,37,42,47,51,55,60,64,2
1,-0.018,2,2,0,8,14,18,22,26,30,34,37,42,47,51,55,60,64,2
1,-0.018,2,2,0,8,14,18,22,26,30,34,37,42,46,51,55,60,64,2
1,0.035,5,4,0,9,16,22,27,31,35,39,42,46,50,54,58,63,67,2
1,0.121,5,4,0,10,18,25,31,36,41,45,49,54,59,64,70,75,80,2
1,0.258,5,4,0,12,21,30,37,44,50,56,61,67,74,81,87,94,101,2
1,0.364,5,4,0,14,25,34,42,50,57,64,71,78,86,93,101,109,117,2
1,0.109,3,2,0,11,18,24,31,37,41,46,50,57,62,68,73,79,84,2
1,0.085,3,2,0,10,17,24,30,36,40,44,48,54,60,65,70,75,80,2
1,0.072,3,2,0,10,17,23,30,35,40,44,47,53,58,63,68,73,78,2
1,0.081,3,2,0,10,16,22,28,34,39,43,47,53,58,63,68,74,79,2
1,0.099,3,2,0,10,16,23,29,35,40,44,49,55,60,66,71,76,81,2
1,0.105,3,2,0,10,17,23,29,35,39,43,47,53,58,63,68,73,78,2
1,-0.013,2,2,0,8,14,18,22,26,30,34,38,43,47,52,56,60,65,2
1,-0.014,2,2,0,8,14,18,22,26,30,34,38,43,47,51,56,60,64,2
1,-0.015,2,2,0,8,14,18,22,26,30,34,37,42,47,51,56,60,64,2
1,-0.016,2,2,0,8,14,18,22,26,30,34,37,42,46,51,55,59,64,2
1,-0.017,2,2,0,8,14,18,22,26,29,34,37,42,46,50,55,59,64,2
1,-0.018,2,2,0,8,14,18,22,26,30,33,37,42,46,50,55,59,64,2
1,-0.018,2,2,0,8,14,18,22,26,29,33,37,42,46,51,55,59,64,2
1,-0.018,2,2,0,8,14,18,22,26,29,33,37,42,46,51,55,59,64,2
1,-0.018,2,2,0,8,14,18,22,26,29,33,37,42,46,50,55,59,64,2
1,-0.017,2,2,0,9,14,18,22,25,29,33,37,42,46,51,55,60,64,2
1,-0.016,2,2,0,9,14,18,22,25,29,33,37,42,46,50,55,59,64,2
1,-0.014,2,2,0,9,14,18,22,26,29,33,37,42,46,50,55,59,64,2
1,0.084,5,4,0,10,17,23,29,34,39,42,46,51,55,60,65,70,75,2
1,0.17,5,4,0,11,19,27,33,39,44,49,54,59,65,70,76,82,88,2
1,0.263,5,4,0,13,22,30,38,45,51,57,62,68,75,82,88,95,102,2
1,0.312,5,4,0,13,23,32,40,47,54,60,67,73,80,88,95,102,110,2
1,0.105,3,2,0,10,17,24,30,36,40,45,49,55,61,66,72,77,82,2
1,0.08,3,2,0,10,17,23,29,35,39,43,47,53,58,64,68,74,79,2
1,0.078,3,2,0,10,17,23,29,35,39,44,47,53,58,63,68,73,79,2
1,0.102,3,2,0,10,17,24,30,36,41,45,49,55,61,66,71,77,82,2
1,0.097,3,2,0,10,17,22,28,34,39,43,47,54,59,64,69,74,80,2
1,0.101,3,2,0,10,16,22,28,33,38,42,46,52,57,61,66,71,77,2
1,-0.016,2,2,0,8,14,18,22,25,29,33,37,42,46,50,55,59,64,2
1,-0.017,2,2,0,8,14,18,22,25,29,33,36,42,46,50,55,59,64,2
1,-0.018,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,64,2
1,-0.019,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,63,2
1,-0.018,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,64,2
1,-0.018,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,64,2
1,-0.016,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,64,2
1,-0.015,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,64,2
1,-0.013,2,2,0,9,14,18,21,25,29,33,36,42,46,51,55,59,64,2
1,-0.012,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,64,2
1,-0.012,2,2,0,9,14,18,21,25,29,33,36,42,46,50,55,59,64,2
1,-0.013,2,2,0,9,14,18,21,25,29,33,36,42,46,50,54,59,63,2
1,0.127,3,2,0,10,17,23,28,34,39,43,48,55,60,66,71,76,82,2
1,0.103,3,2,0,10,16,22,28,33,38,42,46,53,58,63,69,74,79,2
1,0.095,3,2,0,10,16,22,28,33,38,42,46,53,58,63,68,73,79,2
1,0.105,3,2,0,10,16,22,28,34,38,42,47,53,59,64,69,74,80,2
1,0.096,3,2,0,10,16,22,27,32,37,41,45,52,57,62,67,72,77,2
1,0.088,3,2,0,10,16,22,28,33,37,41,45,50,55,60,64,70,75,2
1,-0.018,2,2,0,9,14,17,21,25,28,32,36,42,46,50,54,59,63,2
1,-0.016,2,2,0,9,14,17,21,25,28,32,36,42,46,50,55,59,64,2
1,-0.014,2,2,0,9,14,17,21,25,28,32,36,42,46,50,55,59,64,2
1,-0.013,2,2,0,9,14,17,21,25,28,32,36,42,46,51,55,59,64,2
1,-0.011,2,2,0,9,13,17,21,25,28,32,36,42,46,51,55,60,64,2
1,-0.01,2,2,0,9,13,17,21,25,29,32,36,42,46,51,55,59,64,2
1,-0.011,2,2,0,9,13,17,21,25,28,32,36,42,46,50,55,59,64,2
1,-0.012,2,2,0,9,13,17,20,25,28,32,36,42,46,50,55,59,64,2
1,-0.014,2,2,0,9,13,17,20,25,28,32,36,42,46,50,54,59,63,2
1,-0.013,2,2,0,9,13,17,20,25,28,32,36,42,46,50,54,59,64,2
1,-0.004,2,2,0,9,13,17,21,25,29,33,37,43,47,51,56,60,65,2
1,0.133,3,2,0,10,17,23,28,34,39,43,48,55,60,65,71,76,82,2
1,0.108,3,2,0,10,16,22,27,32,37,41,46,52,57,63,68,73,78,2
1,0.087,3,2,0,10,15,21,26,31,36,40,44,50,55,60,65,70,75,2
1,-0.018,2,2,0,8,13,17,22,26,31,34,37,44,49,54,58,63,67,2
1,-0.018,2,2,0,8,13,17,22,26,30,34,37,44,49,53,58,62,67,2
1,-0.018,2,2,0,8,13,17,22,26,30,33,37,44,49,54,58,62,67,2
1,-0.01,2,2,0,9,13,16,20,24,28,32,36,42,46,51,55,59,64,2
1,-0.008,2,2,0,9,13,17,20,25,28,32,36,42,47,51,55,60,64,2
1,-0.008,2,2,0,9,13,16,20,24,28,32,36,42,46,51,55,60,64,2
1,-0.008,2,2,0,9,13,16,20,25,29,32,36,42,46,51,55,60,64,2
1,-0.009,2,2,0,9,12,16,20,25,29,32,36,42,46,51,55,59,64,2
1,-0.004,2,2,0,9,12,16,20,25,29,32,37,43,47,51,55,60,64,2
1,0.013,2,2,0,9,13,17,21,26,30,34,38,44,48,53,57,62,67,2
1,0.036,2,2,0,9,14,18,22,27,32,36,40,46,51,56,60,65,70,2
1,0.053,2,2,0,10,14,19,23,28,33,37,42,48,53,58,63,68,72,2
1,-0.023,2,2,0,8,13,17,21,26,30,32,36,44,48,53,58,62,67,2
1,-0.024,2,2,0,8,13,17,21,26,29,32,36,44,48,53,58,62,67,2
1,-0.024,2,2,0,8,13,17,21,25,29,32,36,44,48,53,58,62,67,2
1,-0.007,2,2,0,9,12,16,20,24,29,32,36,42,47,51,55,59,64,2
1,-0.004,2,2,0,9,12,16,20,24,29,33,37,42,47,51,55,60,64,2
1,-0.002,2,2,0,9,12,16,20,25,29,33,37,43,47,51,56,60,65,2
1,0.003,2,2,0,9,12,17,20,25,29,33,37,43,47,52,56,61,65,2
1,0.016,2,2,0,9,13,17,21,26,30,34,38,44,49,53,58,62,67,2
1,0.044,2,2,0,9,13,18,22,27,32,36,41,46,52,56,61,66,71,2
1,0.076,2,2,0,10,14,19,24,29,34,39,44,50,55,60,65,70,75,2
1,0.092,2,2,0,10,14,20,25,30,35,40,45,51,57,62,67,73,78,2
1,0.086,2,2,0,10,14,20,25,30,35,39,45,51,56,61,67,72,77,2
1,-0.025,2,2,0,8,13,16,20,25,29,32,35,43,48,53,57,62,66,2
1,-0.027,2,2,0,8,13,16,20,25,29,32,35,43,48,53,57,62,66,2
1,-0.027,2,2,0,8,13,16,20,25,29,32,35,43,48,53,57,62,66,2
1,-0.027,2,2,0,8,13,16,20,25,29,32,35,43,48,53,57,62,66,2
1,0.017,2,2,0,9,14,18,21,26,31,34,39,47,52,57,61,66,71,2
1,0.018,2,2,0,9,14,18,21,26,31,34,39,47,52,57,61,66,71,2
1,0.014,2,2,0,9,13,17,21,26,31,34,38,47,52,56,61,66,71,2
1,0.02,2,2,0,9,12,17,21,26,30,34,39,44,49,54,58,62,67,2
1,0.043,2,2,0,9,13,18,22,27,32,36,41,46,51,56,61,65,71,2
1,0.079,2,2,0,9,14,19,24,29,34,39,44,50,55,60,65,70,75,2
1,0.113,2,2,0,10,15,20,25,31,36,41,47,53,59,64,69,75,80,2
1,0.123,2,2,0,10,15,21,26,32,37,42,47,54,60,65,71,76,82,2
1,0.108,2,2,0,10,15,20,25,31,36,41,46,53,58,64,69,75,80,2
1,0.016,2,1,0,8,14,19,24,29,33,37,41,46,51,55,59,64,68,2
1,0.026,2,1,0,8,14,20,25,29,34,38,41,47,51,56,60,65,69,2
1,0.032,2,1,0,8,14,20,25,30,34,38,42,47,52,57,61,66,70,2
1,0.027,2,1,0,8,14,20,25,29,33,38,41,47,52,56,61,65,70,2
1,-0.029,2,2,0,8,12,15,20,24,28,31,35,43,48,52,57,61,66,2
1,-0.031,2,2,0,8,12,15,20,24,28,31,34,43,47,52,56,61,65,2
1,-0.032,2,2,0,8,12,15,20,24,28,31,34,43,47,52,56,61,65,2
1,-0.032,2,2,0,8,12,15,20,24,28,31,34,43,47,52,56,61,65,2
1,0.019,2,2,0,9,13,17,21,26,31,34,38,48,53,58,63,68,73,2
1,0.019,2,2,0,9,13,17,21,26,30,34,38,48,53,58,63,68,73,2
1,0.015,2,2,0,9,13,17,21,26,30,34,38,48,53,58,63,67,72,2
1,0.06,2,2,0,9,13,18,23,28,33,38,42,48,53,58,63,68,73,2
1,0.094,2,2,0,9,14,19,24,30,35,40,45,51,56,62,67,72,78,2
1,0.121,2,2,0,10,15,20,25,31,37,42,47,53,59,65,70,76,81,2
1,0.126,2,2,0,10,15,21,26,31,37,42,47,54,59,65,71,76,82,2
1,0.109,2,2,0,10,14,20,25,31,36,41,46,53,58,64,69,75,81,2
1,0,2,1,0,7,13,18,23,27,32,35,38,44,49,53,57,61,66,2
1,0.009,2,1,0,7,14,19,23,28,32,36,40,46,50,55,59,64,68,2
1,0.023,2,1,0,8,14,19,24,29,33,37,41,47,52,56,61,65,70,2
1,0.032,2,1,0,8,14,20,25,29,34,38,42,48,52,57,62,66,71,2
1,0.024,2,1,0,8,14,19,24,28,33,37,41,47,52,56,60,65,70,2
1,0.002,2,1,0,7,13,18,23,27,31,35,39,45,50,53,58,62,67,2
1,-0.036,2,2,0,8,12,15,19,23,27,30,34,42,47,51,56,60,65,2
1,-0.038,2,2,0,8,12,14,19,23,27,30,34,42,47,51,55,60,64,2
1,-0.037,2,2,0,8,12,15,19,23,27,30,34,42,47,51,56,60,64,2
1,0.015,2,2,0,8,13,16,21,26,30,34,38,49,54,59,64,69,74,2
1,0.016,2,2,0,8,13,16,21,26,30,34,38,49,54,59,64,69,74,2
1,0.012,2,2,0,8,12,16,21,25,30,34,38,48,54,59,64,69,74,2
1,0.085,2,2,0,9,14,19,24,29,34,39,44,50,55,60,66,71,76,2
1,0.103,2,2,0,9,14,20,25,30,35,41,45,52,57,63,68,74,79,2
1,0.106,2,2,0,9,14,20,25,30,36,41,46,52,58,63,69,74,80,2
1,0.092,2,2,0,9,14,19,24,29,35,40,44,51,56,61,67,72,78,2
1,-0.002,2,1,0,7,13,18,22,26,31,35,38,44,49,53,57,62,66,2
1,0.004,2,1,0,7,13,18,22,27,31,35,39,45,50,54,58,63,67,2
1,0.015,2,1,0,7,13,19,23,28,32,36,40,46,51,55,59,64,68,2
1,0.022,2,1,0,7,14,19,23,28,32,36,40,47,51,56,60,65,70,2
1,0.01,2,1,0,7,13,18,23,27,31,35,39,45,50,54,58,63,68,2
1,-0.019,2,1,0,7,12,17,21,25,29,33,36,43,47,51,55,59,64,2
1,-0.04,2,2,0,8,11,14,19,23,27,30,33,42,46,51,56,60,64,2
1,-0.043,2,2,0,8,11,14,19,23,26,30,33,42,46,51,55,60,64,2
1,-0.042,2,2,0,8,11,14,19,23,26,30,33,42,46,51,55,60,64,2
1,-0.036,2,2,0,6,11,15,18,22,26,30,34,41,45,49,54,58,62,2
1,0.002,2,1,0,7,13,17,21,26,31,35,38,45,49,54,58,62,67,2
1,0.004,2,1,0,7,13,18,22,26,31,35,39,45,50,54,59,63,67,2
1,0.008,2,1,0,7,13,18,22,26,31,35,39,45,50,54,58,63,67,2
1,0.008,2,1,0,7,13,17,22,26,31,35,39,45,50,54,58,63,67,2
1,-0.008,2,1,0,7,12,17,21,25,30,34,37,43,48,52,56,60,65,2
1,-0.041,2,1,0,7,11,15,19,23,28,31,34,40,44,48,52,56,60,2
1,-0.041,2,2,0,8,11,14,19,23,26,30,33,42,47,51,56,60,65,2
1,-0.045,2,2,0,8,11,14,19,23,26,30,33,42,47,51,55,60,65,2
1,-0.044,2,2,0,7,11,14,19,23,26,30,33,42,46,51,56,60,65,2
1,-0.026,2,2,0,8,12,15,19,23,27,31,34,44,49,54,58,63,68,2
1,-0.034,2,2,0,7,11,14,19,23,27,30,34,43,48,53,57,62,67,2
1,-0.04,2,2,0,7,11,14,19,23,26,30,33,43,47,52,56,61,66,2
1,-0.04,2,2,0,7,11,14,19,23,26,30,33,43,48,52,56,61,66,2
1,-0.009,2,2,0,3,7,10,13,16,19,22,25,25,27,30,32,34,35,0
1,0.011,2,2,0,3,8,11,14,17,20,24,27,28,30,33,35,37,39,0
1,0.009,2,2,0,3,8,11,14,17,20,24,27,28,30,33,35,37,39,0
1,0.066,2,2,0,4,10,13,16,20,24,28,32,34,37,40,43,45,48,0
1,0.116,2,2,0,5,11,15,19,23,27,32,36,39,43,46,50,53,56,0
1,0.127,2,2,0,5,11,15,19,23,28,33,37,40,44,48,52,55,58,0
1,-0.036,2,2,0,3,6,9,11,14,18,20,23,24,26,28,30,32,33,0
1,-0.006,2,2,0,3,7,11,14,17,20,23,26,27,29,32,34,36,38,0
1,-0.013,2,2,0,2,5,8,12,14,19,22,24,23,25,27,29,30,32,0
1,0.145,2,2,0,7,11,14,19,22,27,33,37,38,41,45,48,51,54,0
1,0.016,2,2,0,3,6,10,13,16,20,24,27,28,31,33,35,38,40,0
1,0.02,2,2,0,4,7,11,15,18,20,24,27,29,31,34,36,38,40,0
1,0.061,3,2,0,5,9,13,17,21,23,25,26,27,29,31,33,34,36,0
1,0.074,3,2,0,5,9,13,17,21,24,26,28,29,31,33,35,36,38,0
1,0.083,3,2,0,5,10,14,18,22,25,27,29,30,32,34,36,38,40,0
1,0.028,3,2,0,5,8,12,15,19,22,23,24,25,27,28,30,31,32,0
1,0.109,3,2,0,6,10,15,19,24,27,29,32,33,36,38,40,42,44,0
1,0.14,3,2,0,6,11,16,21,26,29,32,35,36,39,42,44,47,49,0
1,0.173,3,2,0,7,12,17,23,28,32,34,38,39,43,46,48,51,54,0
1,0.127,3,2,0,6,11,16,20,25,28,31,33,35,38,41,43,45,47,0
1,0.091,3,2,0,6,10,14,19,23,26,28,30,31,34,36,38,40,42,0
1,0.125,3,2,0,6,10,15,20,24,28,31,33,35,38,41,43,45,47,0
1,0.115,3,2,0,6,10,15,20,24,28,30,33,34,37,40,42,44,46,0
1,0.17,3,2,0,7,12,17,22,27,31,34,37,40,43,46,49,52,54,0
1,0.158,3,2,0,7,12,17,22,27,31,34,37,39,42,45,48,50,52,0
1,0.124,3,2,0,7,11,16,21,25,29,31,34,36,38,41,44,46,48,0
1,0.151,3,2,0,7,12,17,22,27,31,33,37,38,41,44,47,49,52,0
1,0.171,3,2,0,7,12,18,23,28,32,35,38,40,43,47,49,52,54,0
1,0.238,3,2,0,8,14,20,26,32,36,40,44,47,51,54,58,61,65,0
1,0.241,3,2,0,9,14,21,27,33,37,41,45,47,51,55,59,62,65,0
1,0.225,3,2,0,9,13,20,26,32,36,40,43,45,49,53,57,60,63,0
1,0.149,3,2,0,7,11,17,23,27,31,33,36,38,41,44,47,50,52,0
1,0.161,3,2,0,8,12,17,23,28,32,35,37,39,43,46,48,51,54,0
1,0.202,3,2,0,8,13,19,25,31,35,38,41,43,47,50,54,57,60,0
1,0.254,3,2,0,9,14,21,28,33,38,42,46,48,52,56,60,64,67,0
1,0.201,3,2,0,8,13,19,25,30,34,38,41,43,47,50,54,57,60,0
1,0.181,3,2,0,8,12,18,24,29,33,36,39,41,45,48,51,54,57,0
1,0.167,3,2,0,8,12,18,24,29,32,35,38,40,43,47,49,52,55,0
1,0.199,3,2,0,8,13,19,25,30,34,37,41,43,47,50,53,56,59,0
1,0.222,3,2,0,8,13,20,26,32,36,39,43,45,49,53,56,60,63,0
1,0.172,3,2,0,7,12,18,24,29,32,36,39,41,44,47,50,53,56,0
1,0.209,3,2,0,8,13,19,26,31,35,38,42,44,48,52,55,59,62,0
1,0.264,3,2,0,9,14,21,28,34,39,42,47,49,54,58,62,65,69,0
1,0.285,3,2,0,9,15,22,29,35,40,44,48,51,56,60,65,69,73,0
1,0.266,3,2,0,9,14,21,28,34,39,43,47,50,54,58,62,66,70,0
1,0.261,3,2,0,9,14,21,28,34,38,42,46,49,54,58,62,66,69,0
